action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,383706,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Cc2cnc(N)nc2N)cc1OC,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '27.69', 'le': '0.52', 'lle': '5.96', 'sei': '7.49'}",CHEMBL19633,DIAVERIDINE,CHEMBL19633,7.21,0,http://www.openphacts.org/units/Nanomolar,225134,=,1,1,=,,IC50,nM,,62.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6.2E-8
,,385119,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCOc1c(CCC)cc(Cc2cnc(N)nc2N)cc1CCC,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '21.79', 'le': '0.41', 'lle': '3.45', 'sei': '8.93'}",CHEMBL440334,,CHEMBL440334,7.77,0,http://www.openphacts.org/units/Nanomolar,225160,=,1,1,=,,IC50,nM,,17.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.7E-8
,,385123,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)ccc1O,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '29.16', 'le': '0.54', 'lle': '6.23', 'sei': '6.69'}",CHEMBL59369,,CHEMBL59369,7.18,1,http://www.openphacts.org/units/Nanomolar,225124,=,1,1,=,,IC50,nM,,66.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6.6E-8
,,386611,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCCOc1ccccc1,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '18.44', 'le': '0.34', 'lle': '3.29', 'sei': '7.78'}",CHEMBL118877,,CHEMBL118877,7.50,0,http://www.openphacts.org/units/Nanomolar,225137,=,1,1,=,,IC50,nM,,32.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,3.2E-8
,,386615,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1N,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '25.95', 'le': '0.48', 'lle': '4.71', 'sei': '7.48'}",CHEMBL116650,,CHEMBL116650,7.77,0,http://www.openphacts.org/units/Nanomolar,225153,=,1,1,=,,IC50,nM,,17.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,1.7E-8
,,386618,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(Cc2cc(Br)c(N)c(Br)c2)c(N)n1,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '20.25', 'le': '0.57', 'lle': '5.21', 'sei': '7.27'}",CHEMBL333424,,CHEMBL333424,7.55,0,http://www.openphacts.org/units/Nanomolar,225128,=,1,1,=,,IC50,nM,,28.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,2.8E-8
,,388082,[],CHEMBL669251,Inhibition of dihydrofolate reductase enzyme purified from Escherichia coli at 1x10E6 M,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2c(N)ccnc2N)cc(OC)c1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1121422,J Med Chem,1980,,CHEMBL339571,,CHEMBL339571,,0,http://www.openphacts.org/units/Nanomolar,243316,~,1,1,~,,IC50,nM,,40000000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,0.04
,,388349,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '18.56', 'le': '0.35', 'lle': '2.52', 'sei': '7.30'}",CHEMBL24374,,CHEMBL24374,6.36,0,http://www.openphacts.org/units/Nanomolar,225145,=,1,1,=,,IC50,nM,,440.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,4.4E-7
,,389716,[],CHEMBL668117,Inhibitory activity against dihydrofolate reductase (DHFR) from Escherichia coli,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1N,,,CHEMBL1123675,J Med Chem,1987,"{'bei': '22.82', 'le': '0.42', 'lle': '3.94', 'sei': '5.96'}",CHEMBL118237,,CHEMBL118237,6.19,0,http://www.openphacts.org/units/Nanomolar,225116,=,1,1,=,,IC50,nM,,640.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,I50,M,UO_0000065,,6.4E-7
,,391526,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc1,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '15.15', 'le': '0.28', 'lle': '3.34', 'sei': '4.94'}",CHEMBL146925,,CHEMBL146925,5.10,0,http://www.openphacts.org/units/Nanomolar,290417,=,1,1,=,,IC50,nM,,8000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,8.0
,,397897,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '22.07', 'le': '0.41', 'lle': '5.41', 'sei': '6.94'}",CHEMBL119,TRIMETREXATE,CHEMBL119,8.15,0,http://www.openphacts.org/units/Nanomolar,290424,=,1,1,=,,IC50,nM,,7.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.007
,,401826,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)c(Cl)c1)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '14.72', 'le': '0.30', 'lle': '2.47', 'sei': '5.88'}",CHEMBL439816,,CHEMBL439816,5.52,0,http://www.openphacts.org/units/Nanomolar,290425,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,404792,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '16.32', 'le': '0.30', 'lle': '3.25', 'sei': '5.32'}",CHEMBL421959,,CHEMBL421959,5.00,0,http://www.openphacts.org/units/Nanomolar,290421,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,10.0
,,409584,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(C(=O)OCc1ccccc1)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '15.76', 'le': '0.29', 'lle': '3.64', 'sei': '4.59'}",CHEMBL148599,,CHEMBL148599,5.52,0,http://www.openphacts.org/units/Nanomolar,290418,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,412075,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '18.09', 'le': '0.34', 'lle': '7.95', 'sei': '3.91'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.22,0,http://www.openphacts.org/units/Nanomolar,290422,=,1,1,=,,IC50,nM,,6.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.006
,,413242,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '12.61', 'le': '0.24', 'lle': '5.25', 'sei': '3.06'}",CHEMBL422316,,CHEMBL422316,6.05,0,http://www.openphacts.org/units/Nanomolar,290416,=,1,1,=,,IC50,nM,,900.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.9
,,416976,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '26.52', 'le': '0.50', 'lle': '6.44', 'sei': '7.30'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.70,1,http://www.openphacts.org/units/Nanomolar,290426,=,1,1,=,,IC50,nM,,20.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,0.02
,,425758,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc(OC)c1,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '15.07', 'le': '0.28', 'lle': '3.76', 'sei': '4.91'}",CHEMBL357973,,CHEMBL357973,5.52,0,http://www.openphacts.org/units/Nanomolar,290420,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,427214,[],CHEMBL667190,Inhibitory activity against Escherichia coli (ec) Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3,,,CHEMBL1135650,J Med Chem,2002,"{'bei': '14.72', 'le': '0.30', 'lle': '2.47', 'sei': '5.88'}",CHEMBL149027,,CHEMBL149027,5.52,0,http://www.openphacts.org/units/Nanomolar,290419,=,1,1,=,,IC50,nM,,3000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,uM,UO_0000065,,3.0
,,434820,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '26.95', 'le': '0.51', 'lle': '6.56', 'sei': '7.42'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,7.82,0,http://www.openphacts.org/units/Nanomolar,304707,=,1,1,=,,IC50,nM,,15.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,1.5E-8
,,446820,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '10.27', 'le': '0.19', 'lle': '2.46', 'sei': '2.72'}",CHEMBL154935,,CHEMBL154935,4.66,0,http://www.openphacts.org/units/Nanomolar,304709,=,1,1,=,,IC50,nM,,22000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,0.000022
,,462346,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '17.94', 'le': '0.34', 'lle': '7.88', 'sei': '3.87'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.15,1,http://www.openphacts.org/units/Nanomolar,304708,=,1,1,=,,IC50,nM,,7.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,7E-9
,,466282,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '13.50', 'le': '0.25', 'lle': '4.06', 'sei': '3.35'}",CHEMBL439973,,CHEMBL439973,5.75,0,http://www.openphacts.org/units/Nanomolar,304702,=,1,1,=,,IC50,nM,,1800.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,0.0000018
,,467567,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145967,J Med Chem,2003,,CHEMBL225072,PEMETREXED,CHEMBL225072,3.64,1,http://www.openphacts.org/units/Nanomolar,304703,=,1,1,=,,IC50,nM,,230000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,0.00023
,,473208,[],CHEMBL666732,Compound was evaluated as inhibitor of Escherichia coli Dihydrofolate reductase,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,,,CHEMBL1145967,J Med Chem,2003,"{'bei': '13.74', 'le': '0.26', 'lle': '4.15', 'sei': '3.52'}",CHEMBL157434,,CHEMBL157434,6.04,0,http://www.openphacts.org/units/Nanomolar,304710,=,1,1,=,,IC50,nM,,920.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,M,UO_0000065,,9.2E-7
,,474408,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3ccc(Cl)c(Cl)c3)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.70', 'le': '0.41', 'lle': '3.49', 'sei': '6.43'}",CHEMBL147870,,CHEMBL147870,6.60,0,http://www.openphacts.org/units/Nanomolar,288050,=,1,1,=,,IC50,nM,,250.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,250.0
,,474411,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3ccc(Cl)c(Cl)c3)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.80', 'le': '0.41', 'lle': '3.53', 'sei': '6.46'}",CHEMBL147870,,CHEMBL147870,6.64,0,http://www.openphacts.org/units/Nanomolar,288050,=,1,1,=,,IC50,nM,,230.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,230.0
,,476692,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '20.79', 'le': '0.39', 'lle': '5.24', 'sei': '6.29'}",CHEMBL32113,,CHEMBL32113,7.08,0,http://www.openphacts.org/units/Nanomolar,288054,=,1,1,=,,IC50,nM,,84.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,84.0
,,476695,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '24.09', 'le': '0.45', 'lle': '6.36', 'sei': '7.30'}",CHEMBL32113,,CHEMBL32113,8.20,0,http://www.openphacts.org/units/Nanomolar,288054,=,1,1,=,,IC50,nM,,6.3,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,6.3
,,476697,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cccc4ccccc34)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '22.62', 'le': '0.41', 'lle': '4.20', 'sei': '6.96'}",CHEMBL22924,,CHEMBL22924,7.16,0,http://www.openphacts.org/units/Nanomolar,288048,=,1,1,=,,IC50,nM,,70.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,70.0
,,476700,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cccc4ccccc34)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '22.18', 'le': '0.40', 'lle': '4.07', 'sei': '6.83'}",CHEMBL22924,,CHEMBL22924,7.02,0,http://www.openphacts.org/units/Nanomolar,288048,=,1,1,=,,IC50,nM,,96.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,96.0
,,479242,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '17.87', 'le': '0.33', 'lle': '4.77', 'sei': '5.44'}",CHEMBL142741,,CHEMBL142741,6.62,0,http://www.openphacts.org/units/Nanomolar,288053,=,1,1,=,,IC50,nM,,240.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,240.0
,,479245,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '21.72', 'le': '0.41', 'lle': '6.20', 'sei': '6.61'}",CHEMBL142741,,CHEMBL142741,8.05,0,http://www.openphacts.org/units/Nanomolar,288053,=,1,1,=,,IC50,nM,,9.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,9.0
,,483000,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '18.96', 'le': '0.39', 'lle': '3.25', 'sei': '6.19'}",CHEMBL145979,,CHEMBL145979,6.36,0,http://www.openphacts.org/units/Nanomolar,288051,=,1,1,=,,IC50,nM,,440.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,440.0
,,483003,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.46', 'le': '0.40', 'lle': '3.41', 'sei': '6.35'}",CHEMBL145979,,CHEMBL145979,6.52,0,http://www.openphacts.org/units/Nanomolar,288051,=,1,1,=,,IC50,nM,,300.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,300.0
,,484178,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '20.51', 'le': '0.38', 'lle': '5.73', 'sei': '6.48'}",CHEMBL50514,,CHEMBL50514,7.89,0,http://www.openphacts.org/units/Nanomolar,288059,=,1,1,=,,IC50,nM,,13.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,13.0
,,484181,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '23.59', 'le': '0.44', 'lle': '6.91', 'sei': '7.46'}",CHEMBL50514,,CHEMBL50514,9.07,0,http://www.openphacts.org/units/Nanomolar,288059,=,1,1,=,,IC50,nM,,0.85,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,0.85
,,485355,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '16.95', 'le': '0.32', 'lle': '3.66', 'sei': '4.66'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,4.92,0,http://www.openphacts.org/units/Nanomolar,288043,=,1,1,=,,IC50,nM,,12000.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,12000.0
,,485358,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.18', 'le': '0.36', 'lle': '4.31', 'sei': '5.28'}",CHEMBL22,TRIMETHOPRIM,CHEMBL22,5.57,0,http://www.openphacts.org/units/Nanomolar,288043,=,1,1,=,,IC50,nM,,2700.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,2700.0
,,486477,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2)cc1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.51', 'le': '0.36', 'lle': '4.55', 'sei': '5.25'}",CHEMBL149301,,CHEMBL149301,6.37,0,http://www.openphacts.org/units/Nanomolar,288052,=,1,1,=,,IC50,nM,,430.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,430.0
,,486480,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2)cc1OC,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '19.86', 'le': '0.37', 'lle': '4.66', 'sei': '5.35'}",CHEMBL149301,,CHEMBL149301,6.48,0,http://www.openphacts.org/units/Nanomolar,288052,=,1,1,=,,IC50,nM,,330.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,330.0
,,488827,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '23.08', 'le': '0.43', 'lle': '5.40', 'sei': '6.88'}",CHEMBL7492,PIRITREXIM,CHEMBL7492,7.51,0,http://www.openphacts.org/units/Nanomolar,288041,=,1,1,=,,IC50,nM,,31.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,31.0
,,488830,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '24.46', 'le': '0.45', 'lle': '5.85', 'sei': '7.29'}",CHEMBL7492,PIRITREXIM,CHEMBL7492,7.96,0,http://www.openphacts.org/units/Nanomolar,288041,=,1,1,=,,IC50,nM,,11.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,11.0
,,492417,[],CHEMBL884432,Inhibition of dihydrofolate reductase from pneumocystis carinii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cc(Cl)c(Cl)c(Cl)c3)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '17.47', 'le': '0.38', 'lle': '2.70', 'sei': '6.28'}",CHEMBL358351,,CHEMBL358351,6.46,0,http://www.openphacts.org/units/Nanomolar,288049,=,1,1,=,,IC50,nM,,350.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,350.0
,,492420,[],CHEMBL884363,Inhibition of dihydrofolate reductase from Toxoplasma gondii.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(N)c2cc(CNc3cc(Cl)c(Cl)c(Cl)c3)cnc2n1,,,CHEMBL1145897,J Med Chem,2003,"{'bei': '16.26', 'le': '0.36', 'lle': '2.25', 'sei': '5.85'}",CHEMBL358351,,CHEMBL358351,6.01,0,http://www.openphacts.org/units/Nanomolar,288049,=,1,1,=,,IC50,nM,,980.0,CHEMBL1809,Escherichia coli,Dihydrofolate reductase,562,,,IC50,nM,UO_0000065,,980.0
